ExportDate;StudioVersionRec;StudioProjectName;StudioTestName;ParticipantName;[Q01]Value;RecordingName;RecordingDate;RecordingDuration;RecordingResolution;FixationFilter;MediaName;MediaPosX (ADCSpx);MediaPosY (ADCSpx);MediaWidth;MediaHeight;SegmentName;SegmentStart;SegmentEnd;SegmentDuration;SceneName;SceneSegmentStart;SceneSegmentEnd;SceneSegmentDuration;RecordingTimestamp;LocalTimeStamp;EyeTrackerTimestamp;MouseEventIndex;MouseEvent;MouseEventX (ADCSpx);MouseEventY (ADCSpx);MouseEventX (MCSpx);MouseEventY (MCSpx);KeyPressEventIndex;KeyPressEvent;StudioEventIndex;StudioEvent;StudioEventData;ExternalEventIndex;ExternalEvent;ExternalEventValue;EventMarkerValue;FixationIndex;SaccadeIndex;GazeEventType;GazeEventDuration;FixationPointX (MCSpx);FixationPointY (MCSpx);AOI[CatUL_face]Hit;AOI[CatUR_face]Hit;AOI[CatLR_face]Hit;AOI[CatLL_face]Hit;AOI[CatUL_body]Hit;AOI[CatUR_body]Hit;AOI[CatLL_body]Hit;AOI[CatLR_body]Hit;AOI[DogUL_body]Hit;AOI[DogUR_body]Hit;AOI[DogLL_body]Hit;AOI[DogLR_body]Hit;AOI[DogUL_face]Hit;AOI[DogUR_face]Hit;AOI[DogLL_face]Hit;AOI[DogLR_face]Hit;AOI[BabyUL_body]Hit;AOI[BabyUR_body]Hit;AOI[BabyLL_body]Hit;AOI[BabyLR_body]Hit;AOI[BabyUL_face]Hit;AOI[BabyUR_face]Hit;AOI[BabyLL_face]Hit;AOI[BabyLR_face]Hit;GazePointIndex;GazePointLeftX (ADCSpx);GazePointLeftY (ADCSpx);GazePointRightX (ADCSpx);GazePointRightY (ADCSpx);GazePointX (ADCSpx);GazePointY (ADCSpx);GazePointX (MCSpx);GazePointY (MCSpx);GazePointLeftX (ADCSmm);GazePointLeftY (ADCSmm);GazePointRightX (ADCSmm);GazePointRightY (ADCSmm);StrictAverageGazePointX (ADCSmm);StrictAverageGazePointY (ADCSmm);EyePosLeftX (ADCSmm);EyePosLeftY (ADCSmm);EyePosLeftZ (ADCSmm);EyePosRightX (ADCSmm);EyePosRightY (ADCSmm);EyePosRightZ (ADCSmm);CamLeftX;CamLeftY;CamRightX;CamRightY;DistanceLeft;DistanceRight;PupilLeft;PupilRight;ValidityLeft;ValidityRight;IRMarkerCount;IRMarkerID;PupilGlassesRight
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9603;13:12:08.824;1673269100593990;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;524;263;839;108;829;185;834;185;774;70,95;97,44;29,18;100,22;50,07;98,83;213,92;228,16;580,72;272,76;226,17;585,77;;;;;629,70;629,70;3,49;3,66;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9620;13:12:08.841;1673269100610610;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;525;265;839;118;835;191;837;191;777;71,49;97,49;31,75;98,55;51,62;98,02;213,84;228,12;580,62;272,68;226,09;585,58;;;;;629,59;629,59;3,49;3,67;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9637;13:12:08.857;1673269100627250;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;526;260;841;115;833;187;837;187;777;70,31;96,91;31,09;99,24;50,70;98,07;213,76;228,06;580,51;272,61;226,06;585,52;;;;;629,48;629,48;3,50;3,68;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9653;13:12:08.874;1673269100643850;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;527;261;848;115;837;188;842;188;782;70,43;95,18;30,95;98,02;50,69;96,60;213,65;228,05;580,56;272,51;225,97;585,39;;;;;629,53;629,53;3,52;3,67;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9670;13:12:08.891;1673269100660600;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;528;260;843;113;842;186;842;186;782;70,15;96,52;30,56;96,79;50,35;96,66;213,58;227,89;580,30;272,42;225,91;585,31;;;;;629,23;629,23;3,53;3,67;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9687;13:12:08.908;1673269100677260;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;529;259;845;124;845;191;845;191;785;69,89;95,91;33,44;95,89;51,66;95,90;213,45;227,86;580,33;272,31;225,84;585,24;;;;;629,25;629,25;3,51;3,71;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9703;13:12:08.924;1673269100693850;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;530;255;844;119;844;187;844;187;784;68,95;96,12;32,19;96,10;50,57;96,11;213,33;227,81;580,36;272,20;225,80;585,20;;;;;629,27;629,27;3,52;3,71;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9720;13:12:08.941;1673269100710470;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;531;262;845;117;839;189;842;189;782;70,83;96,03;31,56;97,61;51,20;96,82;213,23;227,70;580,20;272,10;225,79;585,20;;;;;629,09;629,09;3,54;3,72;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9737;13:12:08.957;1673269100727230;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;532;259;849;118;840;188;844;188;784;69,87;94,77;31,88;97,16;50,88;95,97;213,10;227,69;580,20;271,97;225,77;585,14;;;;;629,09;629,09;3,54;3,71;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9753;13:12:08.974;1673269100743840;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;533;260;843;111;842;185;842;185;782;70,11;96,43;30,06;96,65;50,09;96,54;212,95;227,74;580,34;271,84;225,80;585,15;;;;;629,25;629,25;3,54;3,73;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9770;13:12:08.991;1673269100760460;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;534;263;846;114;842;188;844;188;784;71,11;95,72;30,80;96,84;50,95;96,28;212,82;227,80;580,46;271,72;225,84;585,16;;;;;629,39;629,39;3,56;3,72;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9786;13:12:09.007;1673269100777080;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;535;257;838;117;841;187;839;187;779;69,52;97,77;31,69;97,10;50,60;97,43;212,71;227,77;580,34;271,60;225,89;585,20;;;;;629,28;629,28;3,55;3,75;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9803;13:12:09.024;1673269100793830;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;536;257;842;131;842;194;842;194;782;69,40;96,86;35,29;96,65;52,35;96,75;212,59;227,77;580,29;271,47;225,96;585,17;;;;;629,24;629,24;3,55;3,74;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9820;13:12:09.041;1673269100810450;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;537;261;840;109;833;185;836;185;776;70,49;97,40;29,43;99,11;49,96;98,25;212,46;227,90;580,51;271,36;225,93;585,18;;;;;629,51;629,51;3,57;3,71;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9836;13:12:09.057;1673269100827080;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;538;257;857;101;849;179;853;179;793;69,37;92,72;27,37;94,99;48,37;93,86;212,35;227,91;580,50;271,24;225,95;585,17;;;;;629,51;629,51;3,56;3,76;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9853;13:12:09.074;1673269100843700;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;539;259;842;124;847;191;844;191;784;70,01;96,81;33,54;95,31;51,78;96,06;212,26;227,83;580,38;271,15;225,96;585,15;;;;;629,37;629,37;3,59;3,76;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9870;13:12:09.091;1673269100860440;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;540;268;846;114;844;191;845;191;785;72,31;95,77;30,85;96,25;51,58;96,01;212,13;227,93;580,69;271,06;225,98;585,26;;;;;629,71;629,71;3,57;3,75;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9886;13:12:09.107;1673269100877070;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;541;255;855;140;844;197;849;197;789;68,84;93,20;37,75;96,15;53,29;94,68;212,08;227,74;580,35;270,97;225,95;585,27;;;;;629,32;629,32;3,59;3,78;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9903;13:12:09.124;1673269100893690;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;542;254;849;128;841;191;845;191;785;68,68;94,75;34,50;96,89;51,59;95,82;211,97;227,79;580,60;270,89;225,92;585,28;;;;;629,58;629,58;3,60;3,75;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9920;13:12:09.141;1673269100910310;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;543;249;841;121;849;185;845;185;785;67,35;96,92;32,77;94,73;50,06;95,83;211,93;227,56;580,28;270,82;225,75;585,11;;;;;629,20;629,20;3,60;3,78;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9936;13:12:09.157;1673269100927060;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;544;254;856;117;841;185;848;185;788;68,66;92,88;31,71;97,11;50,18;94,99;211,82;227,61;580,47;270,75;225,73;585,19;;;;;629,40;629,40;3,57;3,77;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9953;13:12:09.174;1673269100943680;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;545;255;852;125;846;190;849;190;789;68,86;94,05;33,76;95,58;51,31;94,82;211,77;227,46;580,20;270,65;225,62;585,02;;;;;629,10;629,10;3,59;3,78;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9970;13:12:09.191;1673269100960300;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;546;263;844;132;858;197;851;197;791;71,10;96,13;35,76;92,30;53,43;94,21;211,73;227,37;580,17;270,60;225,61;585,09;;;;;629,04;629,04;3,60;3,74;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;9986;13:12:09.207;1673269100976930;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;547;259;849;139;858;199;853;199;793;70,04;94,74;37,55;92,55;53,80;93,64;211,63;227,33;580,11;270,50;225,60;585,05;;;;;628,97;628,97;3,60;3,77;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10003;13:12:09.224;1673269100993670;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;548;255;867;124;860;189;863;189;803;69,00;90,07;33,61;91,85;51,30;90,96;211,55;227,30;579,94;270,43;225,59;584,93;;;;;628,81;628,81;3,58;3,77;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10020;13:12:09.241;1673269101010300;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;549;258;856;141;855;199;855;199;795;69,64;92,95;38,21;93,30;53,93;93,12;211,46;227,34;579,91;270,33;225,56;584,79;;;;;628,81;628,81;3,58;3,76;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10036;13:12:09.257;1673269101026920;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;550;265;856;124;849;194;852;194;792;71,58;93,07;33,41;94,91;52,50;93,99;211,36;227,29;579,74;270,26;225,55;584,79;;;;;628,64;628,64;3,57;3,77;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10053;13:12:09.274;1673269101043540;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;551;262;862;143;857;202;859;202;799;70,71;91,31;38,75;92,69;54,73;92,00;211,28;227,23;579,60;270,16;225,52;584,64;;;;;628,50;628,50;3,58;3,75;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10070;13:12:09.291;1673269101060290;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;552;253;853;132;855;192;854;192;794;68,20;93,65;35,58;93,26;51,89;93,46;211,15;227,27;579,67;270,05;225,39;584,34;;;;;628,58;628,58;3,61;3,79;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10086;13:12:09.307;1673269101076910;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;553;254;852;130;868;192;860;192;800;68,57;94,02;35,19;89,80;51,88;91,91;211,03;227,22;579,51;269,94;225,52;584,49;;;;;628,43;628,43;3,59;3,76;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10103;13:12:09.324;1673269101093530;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;554;255;858;132;852;193;855;193;795;68,83;92,53;35,76;93,94;52,30;93,23;210,91;227,20;579,29;269,82;225,55;584,42;;;;;628,23;628,23;3,57;3,77;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10120;13:12:09.340;1673269101110160;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;555;261;862;131;852;196;857;196;797;70,40;91,47;35,25;93,98;52,83;92,72;210,77;227,20;579,14;269,67;225,56;584,22;;;;;628,11;628,11;3,58;3,77;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10136;13:12:09.357;1673269101126900;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;556;261;851;124;853;192;852;192;792;70,42;94,43;33,43;93,86;51,92;94,14;210,61;227,24;579,11;269,52;225,57;584,01;;;;;628,10;628,10;3,58;3,76;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10153;13:12:09.374;1673269101143520;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;557;269;865;130;862;199;863;199;803;72,59;90,63;35,22;91,38;53,90;91,00;210,44;227,32;579,03;269,35;225,68;583,95;;;;;628,08;628,08;3,57;3,75;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10170;13:12:09.390;1673269101160160;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;558;261;854;133;856;197;855;197;795;70,51;93,50;36,06;93,06;53,28;93,28;210,26;227,41;579,09;269,18;225,76;583,89;;;;;628,19;628,19;3,59;3,76;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10186;13:12:09.407;1673269101176770;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;559;264;860;132;849;198;854;198;794;71,18;91,95;35,54;94,75;53,36;93,35;210,08;227,55;579,11;269,02;225,82;583,74;;;;;628,27;628,27;3,60;3,76;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10203;13:12:09.424;1673269101193510;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;560;259;867;132;864;195;865;195;805;70,04;89,91;35,57;90,87;52,80;90,39;209,90;227,66;579,03;268,86;225,96;583,67;;;;;628,26;628,26;3,58;3,75;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10220;13:12:09.440;1673269101210150;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;561;270;854;136;863;203;858;203;798;72,93;93,44;36,65;91,13;54,79;92,28;209,74;227,74;578,99;268,70;226,11;583,62;;;;;628,27;628,27;3,58;3,75;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10236;13:12:09.457;1673269101226760;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;562;261;859;132;868;196;863;196;803;70,62;92,11;35,58;89,82;53,10;90,97;209,59;227,85;578,93;268,54;226,22;583,48;;;;;628,27;628,27;3,60;3,75;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10253;13:12:09.474;1673269101243380;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;563;261;858;140;864;200;861;200;801;70,51;92,37;37,73;90,78;54,12;91,57;209,44;227,89;578,70;268,38;226,28;583,31;;;;;628,10;628,10;3,59;3,73;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10270;13:12:09.490;1673269101260140;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;564;264;863;148;856;206;859;206;799;71,32;91,17;39,91;93,08;55,62;92,13;209,30;227,95;578,61;268,23;226,35;583,20;;;;;628,05;628,05;3,59;3,72;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10286;13:12:09.507;1673269101276750;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;565;267;859;139;844;203;851;203;791;72,02;92,05;37,44;96,20;54,73;94,13;209,17;227,99;578,45;268,11;226,28;582,74;;;;;627,93;627,93;3,59;3,72;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10303;13:12:09.524;1673269101293370;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;566;260;866;134;857;197;861;197;801;70,20;90,36;36,10;92,65;53,15;91,51;209,03;228,09;578,37;268,01;226,47;582,84;;;;;627,91;627,91;3,60;3,75;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10319;13:12:09.540;1673269101310000;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;567;265;855;140;843;202;849;202;789;71,62;93,12;37,74;96,37;54,68;94,74;208,93;228,05;578,16;267,90;226,46;582,67;;;;;627,71;627,71;3,61;3,74;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10336;13:12:09.557;1673269101326740;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;568;254;836;137;859;195;847;195;787;68,65;98,34;37,04;92,10;52,85;95,22;208,85;228,08;578,20;267,83;226,44;582,44;;;;;627,76;627,76;3,60;3,75;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10353;13:12:09.574;1673269101343370;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;569;268;855;141;855;204;855;204;795;72,40;93,33;38,18;93,16;55,29;93,25;208,82;227,87;577,76;267,78;226,34;582,18;;;;;627,28;627,28;3,58;3,72;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10369;13:12:09.590;1673269101359990;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;570;270;863;137;849;203;856;203;796;73,02;91,13;37,03;94,90;55,03;93,01;208,76;227,88;577,84;267,76;226,28;582,13;;;;;627,37;627,37;3,60;3,72;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;1.png;0;60;1920;1080;;;;;;;;;10386;13:12:09.607;1673269101376610;;;;;;;;;;;;;;;;23;;Fixation;1349;194;784;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;571;262;848;133;845;197;846;197;786;70,66;95,14;35,88;95,84;53,27;95,49;208,74;227,75;577,83;267,75;226,14;581,98;;;;;627,30;627,30;3,61;3,72;0;0;;;
